transactionID,dateTime,customerID,productID,categoryID,storeID,salesPersonID,productValue
1837420,61638480,,6070,99,8,107,15.5
1837420,61638480,,3954,134,8,107,11.5
1839821,92932200,89604,6683,36,7,155,10
1839821,92932200,89604,6783,44,7,155,1
1840631,64516080,,6325,99,28,152,3.5
1840631,64516080,,6326,99,28,152,3.5
1845835,96302760,,5136,131,25,281,20.7
1845835,96302760,,5172,24,25,281,4.6
1847651,96652020,,5933,71,29,58,6
1849108,65026800,,2601,82,28,175,8
1857279,96730080,,5974,71,30,60,10
1857279,96730080,,5978,75,30,60,12
1857279,96730080,,7107,64,30,60,31.3
1858572,81620520,,5649,144,16,97,17.5
1862542,98281740,63086,4076,92,29,52,23.7
1862542,98281740,63086,6530,75,29,52,12
1864927,98478600,,1687,36,29,58,25
1866375,97440480,51176,6064,99,30,81,10
1866619,93715200,,5606,71,7,203,9
1866619,93715200,,6353,76,7,203,18.5
1866836,65980920,127216,6355,71,28,201,8
1866836,65980920,127216,6041,140,28,201,4.2
1868023,99406680,,6589,142,4,44,15.2
1882757,113754420,52494,2076,91,20,195,17.9
1883781,101304240,,1687,36,4,264,25
1886021,66945360,20693,6350,75,28,152,14
1886021,66945360,20693,8469,146,28,152,12.64
1886366,56217540,20264,2607,82,1,138,3.75
1891772,67858020,297,3954,134,5,92,5.75
1891772,67858020,297,8469,146,5,92,7.9
1891772,67858020,297,5501,41,5,92,8.25
1891772,67858020,297,3951,134,5,92,3.75
1891772,67858020,297,1660,92,5,92,9.5
1893145,117907200,40643,6602,101,23,109,12
1895226,67534140,,2193,49,28,201,13.9
1900280,74441400,,6493,163,36,15,21
1903092,107703960,,5478,134,9,,14.4
1903345,81352020,,8468,101,21,259,7.9
1903786,85404900,30770,1856,146,22,252,24.7
1903786,85404900,30770,7082,109,22,252,14.2
1904356,62853420,,6305,71,8,84,3.5
1904356,62853420,,5850,75,8,84,20
1906255,103826100,,5448,94,29,20,15
1908047,101652060,51242,5507,75,30,60,18.7
1908047,101652060,51242,6556,146,30,60,12.5
1908047,101652060,51242,6541,71,30,60,4.9
1908047,101652060,51242,5841,71,30,60,8.2
1908832,63817620,12769,6227,131,1,2,17.9
1909645,86778660,,6514,134,16,97,14.5
1911488,117823440,,6279,146,20,41,14.5
1911488,117823440,,6772,49,20,41,17.4
1912989,57597420,55875,5608,71,1,39,4.5
1914566,69007080,,6069,99,5,92,16.3
1917273,74012160,,5585,99,11,221,8.9
1919068,87663780,,1122,134,16,207,10
1922747,98459460,,6417,134,7,203,14.4
1930219,110564340,,5224,136,9,,5
1933585,88961580,,6256,75,22,54,7
1933660,64162980,,5173,24,8,116,9
1933660,64162980,,5170,24,8,116,9
1933660,64162980,,2276,75,8,116,50
1933680,109335360,97813,8529,91,25,70,19.5
1936534,83860200,,6524,75,21,40,18.5
1936534,83860200,,6487,76,21,40,18.5
1936990,105532980,62755,6589,142,30,60,15.2
1938129,85334940,124042,5169,24,11,192,4.5
1938959,64333260,,3482,75,8,162,12.5
1940208,105882960,,4362,127,30,82,15.2
1940208,105882960,,4363,127,30,82,11.6
1940208,105882960,,6064,99,30,82,14.4
1940208,105882960,,5813,44,30,82,2.02
1940415,70198620,,5953,71,28,152,3.5
1940415,70198620,,6484,99,28,152,3.5
1940415,70198620,,5608,71,28,152,5
1940415,70198620,,5606,71,28,152,5
1941719,67021440,122858,3975,76,1,61,10
1941719,67021440,122858,5987,80,1,61,15
1941719,67021440,122858,5235,48,1,61,15.7
1942799,77717460,,6041,140,36,241,4.4
1942799,77717460,,4276,30,36,241,16.5
1955792,76706640,,5998,71,11,100,8
1955792,76706640,,3669,24,11,100,3.5
1956431,65384160,,843,69,8,162,4.5
1957489,87228300,,5651,76,33,81,10
1957489,87228300,,836,68,33,81,10.5
1957489,87228300,,1164,80,33,81,8.25
1957489,87228300,,7024,91,33,81,14.5
1959599,116260680,,1060,52,35,35,13.2
1959599,116260680,,6909,36,35,35,35
1959818,108139440,70561,5623,28,30,82,4.6
1959818,108139440,70561,5592,140,30,82,8.5
1959818,108139440,70561,6973,91,30,82,13.7
1961248,113577060,160346,6603,99,9,,9.9
1961248,113577060,160346,6326,99,9,,4
1961812,102352080,,6462,71,7,309,13.7
1968542,92756580,82853,286,36,22,252,20
1969906,66067200,,8500,110,8,56,20
1970393,114602640,,6909,36,9,,70
1971624,69603840,50903,3482,75,1,2,10
1971624,69603840,50903,5972,71,1,2,13
1971624,69603840,50903,5970,71,1,2,13
1975145,72809580,19121,5428,142,5,189,12.5
1975392,79615260,,1121,134,36,241,8.3
1976579,93178680,28794,6725,36,22,54,14.25
1976579,93178680,28794,5747,131,22,54,14.75
1976579,93178680,28794,6736,36,22,54,6.25
1976579,93178680,28794,6553,140,22,54,14.4
1976579,93178680,28794,3482,75,22,54,8.5
1976579,93178680,28794,4272,30,22,54,9.25
1976579,93178680,28794,5536,140,22,54,14.4
1976579,93178680,28794,5994,71,22,54,4
1976579,93178680,28794,1663,92,22,54,9.75
1976579,93178680,28794,3663,24,22,54,1.75
1976579,93178680,28794,6631,148,22,54,6.25
1976579,93178680,28794,6619,148,22,54,8.5
1976579,93178680,28794,5967,140,22,54,3.25
1976579,93178680,28794,5966,140,22,54,3.25
1976579,93178680,28794,6976,91,22,54,8.75
1976579,93178680,28794,5316,146,22,54,10.75
1976579,93178680,28794,6041,140,22,54,2.2
1976579,93178680,28794,5538,140,22,54,2.2
1978954,115579560,,6579,144,9,,26.3
1981320,112195080,54837,6856,71,29,261,6
1981320,112195080,54837,6419,134,29,261,12.9
1981955,87061920,,5908,71,21,173,3.4
1985306,80245800,50355,5993,134,36,263,12
1985306,80245800,50355,6417,134,36,263,14.2
1985306,80245800,50355,3950,134,36,263,12
1985306,80245800,50355,1122,134,36,263,10
1985306,80245800,50355,8480,109,36,263,3
1985580,66935700,135224,7058,41,8,133,14.32
1985580,66935700,135224,6355,71,8,133,8
1985580,66935700,135224,6358,71,8,133,15
1988010,80477580,121810,6288,71,36,47,8
1988010,80477580,121810,6816,71,36,47,15.5
1988010,80477580,121810,6355,71,36,47,8
1988010,80477580,121810,6350,75,36,47,18.5
1988010,80477580,121810,3343,127,36,47,12.7
1988010,80477580,121810,4364,127,36,47,11.6
1989542,93556380,,6820,71,22,252,8
1989542,93556380,,6352,71,22,252,4.8
1989543,89979900,,2296,101,33,143,17.5
1989659,87822060,,1030,109,21,212,8.5
1991008,74082600,,843,69,5,43,4.5
1991008,74082600,,1664,92,5,43,19.5
1991008,74082600,,1045,91,5,43,11.5
1991008,74082600,,1221,91,5,43,11.5
1991008,74082600,,2296,101,5,43,17.5
1992094,106742280,,6814,71,7,5,15.7
1994737,93710880,,5996,71,22,54,8
1996592,79107180,,1608,75,11,88,12
2000605,90774840,,6525,75,33,238,18.5
2000929,107975280,,6471,71,7,203,15
2000929,107975280,,2491,44,7,203,5.2
2003021,73491900,,4362,127,1,49,12
2004344,115308840,,6830,71,29,261,6
2004344,115308840,,6868,71,29,261,6
2010737,68483640,91703,1154,91,8,222,23.5
2010752,68483640,,6356,71,8,222,3.4
2012924,92588880,32301,5900,71,11,100,2.7
2018369,80245140,,5568,140,11,259,11.6
2018369,80245140,,5573,140,11,259,11.6
2019063,75050100,108550,2503,44,1,63,20.5
2022273,90859320,55126,6535,146,21,259,18.5
2022273,90859320,55126,6817,71,21,259,15.5
2029082,81339600,,5587,101,11,228,14.2
2029082,81339600,,5585,99,11,228,8.9
2031508,92659560,2408,8535,146,33,13,13.2
2032201,77287380,,6573,78,5,75,4.5
2033673,70293720,17775,4552,146,8,162,13.2
2039857,92398320,46162,6526,75,21,173,14.8
2043540,71073120,47058,5391,82,8,84,15.5
2045831,97096500,,6183,131,16,97,23.9
2046536,93272520,,6731,36,33,3,19.8
2048171,92855040,,4362,127,21,259,15
2048171,92855040,,3343,127,21,259,15.9
2048171,92855040,,6787,44,21,259,2
2048296,78759180,6334,6449,71,28,62,20
2048296,78759180,6334,5535,140,28,62,20
2048410,93960960,,1764,146,11,22,13.7
2048410,93960960,,5370,41,11,22,15.9
2050850,100353780,15536,5967,140,22,54,6.7
2050850,100353780,15536,6359,140,22,54,6.7
2050850,100353780,15536,6213,99,22,54,14.4
2050850,100353780,15536,1766,41,22,54,2.5
2050850,100353780,15536,6766,146,22,54,2.5
2062610,84731700,99825,6609,71,11,62,6.5
2062610,84731700,99825,6437,92,11,62,15
2062748,88099860,,4481,84,36,15,18.7
2062748,88099860,,6610,71,36,15,15.5
2062748,88099860,,5994,71,36,15,8
2062748,88099860,,6609,71,36,15,8
2064419,66050580,150065,5649,144,1,99,15
2064442,79961040,,6483,99,28,62,10
2064832,95527500,,6218,71,11,100,3.44
2064832,95527500,,8499,110,11,100,3.91
2066060,79883580,150213,6288,71,5,204,5
2066060,79883580,150213,5900,71,5,204,3.4
2066473,95687700,,6825,71,11,62,5
2067254,93806100,,6617,148,33,13,19
2067254,93806100,,6756,36,33,13,25
2067519,93808740,,5904,71,33,13,3.4
2067629,73844460,89215,6226,131,8,116,15.9
2067629,73844460,89215,5570,140,8,116,14.4
2069114,88964040,,5544,140,36,15,11.6
2069324,88973400,142227,6491,44,36,15,4
2073405,93725160,,6753,36,21,259,15
2076982,79794840,,2951,75,1,2,12
2077426,67458900,,5500,122,1,61,11.5
2079727,81630660,,8504,110,28,201,5
2079727,81630660,,4397,127,28,201,9
2080437,81369420,,6548,51,5,209,16.5
2080831,97351200,,6745,36,11,171,28
2081320,86609100,,5967,140,11,88,19.5
2086258,91121820,,6465,71,36,15,13.5
2086271,98378520,9686,1683,75,11,100,18.7
2086271,98378520,9686,6418,52,11,100,11.2
2086271,98378520,9686,6186,92,11,100,8
2088359,87393660,51218,1121,134,11,166,8.3
2089485,94499400,,6400,69,21,40,5
2090018,94575600,,4950,75,21,40,12
2091091,68757600,,5755,94,1,138,11.5
2095381,69078600,,8499,110,1,138,5
2095381,69078600,,6365,36,1,138,12.5
2095381,69078600,,6432,44,1,138,2
2095758,83001000,,4424,24,5,189,4.5
2096456,81688020,,8454,110,1,145,7.9
2098424,92320320,19475,6820,71,36,15,8
2098994,83425800,41240,2296,101,5,218,17.5
2098994,83425800,41240,5651,76,5,218,10
2099578,96560520,,6523,75,33,143,12
2102642,69608160,,6119,75,1,2,15
2109582,111082020,137267,1764,146,22,198,10
2109582,111082020,137267,6279,146,22,198,10
2109582,111082020,137267,6353,76,22,198,13.5
2110420,97687260,8645,6830,71,33,143,8.21
2110420,97687260,8645,6799,148,33,143,3.29
2110440,111165360,17628,6480,71,22,198,11
2110778,70224060,77987,4477,84,1,145,10
2110778,70224060,77987,4010,75,1,145,10
2110796,101654280,,6481,71,11,100,13.7
2117176,85598100,,5605,71,28,141,5
2119697,103731180,,6999,40,11,133,7.6
2125151,72890880,124323,6840,131,1,145,25.83
2125151,72890880,124323,834,68,1,145,10.5
2125151,72890880,124323,6212,99,1,145,3.5
2130123,105727680,,2404,85,11,100,8.6
2130413,73243980,27458,6328,49,1,39,13.7
2131298,86471820,,4208,75,28,228,18.5
2132406,73407720,,1143,92,1,178,17.5
2136788,93108600,,1665,92,11,62,19.5
2138475,87496260,103860,6186,92,5,212,7.9
2140245,93792240,,6717,36,36,15,15
2144339,85933200,,900,109,1,2,8.5
2148858,102350220,85806,6817,71,33,143,15.7
2148858,102350220,85806,5570,140,33,143,10.22
2148858,102350220,85806,6031,140,33,143,8.19
2150667,117884220,,6527,75,22,122,18.9
2150667,117884220,,7033,109,22,122,14.8
2150667,117884220,,1056,109,22,122,12.5
2152173,75211740,35621,6453,163,1,145,17.5
2155744,89387820,3968,4334,73,5,4,15.9
2156829,87229260,,1121,134,1,2,8.3
2159009,94315680,,5225,136,11,22,7.5
2163759,116777640,,6820,71,16,325,8.5
2163759,116777640,,8570,110,16,325,8.3
2164205,111071940,,2998,71,11,133,4.9
2165156,91043940,67667,6608,75,5,212,18.5
2166352,76609920,52362,6484,99,1,138,7
2168233,90761220,7330,6798,148,28,175,5
2168233,90761220,7330,6799,148,28,175,5
2168447,76782360,,8453,110,1,99,7.9
2169098,111687420,136878,6512,71,11,318,11.55
2169098,111687420,136878,6462,71,11,318,11
2169098,111687420,136878,5316,146,11,318,15
2174213,104761920,94116,6812,71,21,147,10.5
2174213,104761920,94116,1807,28,21,147,4.2
2177365,77549520,53379,5535,140,1,2,9.28
2177365,77549520,53379,2197,49,1,2,15.92
2177500,89825820,71908,4211,92,1,2,24.5
2182143,77904420,36673,5566,140,1,2,17.9
2182143,77904420,36673,5288,40,1,2,10
2182143,77904420,36673,5403,132,1,2,5
2182143,77904420,36673,5605,71,1,2,6.3
2182143,77904420,36673,6212,99,1,2,5
2185966,84188220,,5608,71,8,258,9
2188076,98635680,32595,6350,75,36,15,12
2189336,93172980,,2193,49,5,43,16.5
2189937,84710940,132276,5975,51,8,212,16.5
2189985,84714540,,6560,146,8,212,16.5
2192761,93021660,,6619,148,28,24,8.5
2195136,92078460,,6213,99,1,2,14.2
2195136,92078460,,5486,125,1,2,6
2197040,85572600,,5904,71,8,257,3.4
2197040,85572600,,5903,71,8,257,3.4
2197040,85572600,,3663,24,8,257,3.5
2198838,108316620,,6226,131,21,147,16.2
2198838,108316620,,5235,48,21,147,16.7
2201372,110136900,62789,4437,71,33,13,7.06
2201372,110136900,62789,6482,71,33,13,19.5
2207391,110898360,,6906,36,33,82,7
2208457,93794640,,6710,36,5,296,35
2209078,79888080,74544,6289,75,1,2,12
2209078,79888080,74544,5777,136,1,2,12
2209078,79888080,74544,4397,127,1,2,9
2209078,79888080,74544,6512,71,1,2,14.5
2209389,111164340,109074,5651,76,33,143,15.5
2209389,111164340,109074,6536,95,33,143,18.9
2211042,111347340,13583,1685,125,33,81,17.4
2211042,111347340,13583,1674,75,33,81,13.5
2211042,111347340,13583,6863,71,33,81,15
2215554,88195080,,5748,99,8,151,6
2219931,94494420,38688,5654,71,5,289,10
2223082,94578300,,5598,30,28,152,5.5
2232561,114697320,,6856,71,33,45,6
2234994,104511720,157428,6517,79,11,62,24.7
2234994,104511720,157428,5904,71,11,62,3.5
2234994,104511720,157428,6973,91,11,62,13.7
2234994,104511720,157428,8535,146,11,62,16.7
2237520,107017920,,6326,99,36,15,3.8
2238617,115739340,,1044,91,33,45,12
2240050,105561720,674,1670,125,11,88,29.2
2241204,116180520,62951,6030,140,33,45,18.9
2241218,96051960,5145,847,68,1,2,10.6
2241218,96051960,5145,8532,91,1,2,17.7
2241218,96051960,5145,1143,92,1,2,17.7
2241218,96051960,5145,6974,91,1,2,17.7
2241218,96051960,5145,8514,92,1,2,14.7
2243211,115140840,,6462,71,21,291,15.8
2244534,115408560,163954,6973,91,21,291,14.2
2245115,97078740,72698,6616,148,5,43,19.2
2245930,92000400,56004,6835,44,8,17,4.5
2246214,92054220,,6823,71,8,116,8
2246214,92054220,,6066,99,8,116,14.2
2247983,92151420,,6717,36,8,17,15
2254339,110044140,81090,7080,109,36,15,14.5
2256436,108721500,69498,6757,163,11,100,19.5
2256436,108721500,69498,6758,163,11,100,15.8
2256848,84968040,106203,5559,140,1,2,4.4
2256848,84968040,106203,5538,140,1,2,4.4
2256848,84968040,106203,6324,99,1,2,3.7
2256848,84968040,106203,5540,140,1,2,14.4
2256848,84968040,106203,5557,140,1,2,14.4
2258328,99056340,,6810,71,5,43,15.7
2259400,85169760,,6288,71,1,2,10
2259400,85169760,,6256,75,1,2,7
2260281,118155840,,6609,71,21,259,6.5
2260281,118155840,,6973,91,21,259,14.2
2260997,92926920,,277,36,8,17,15
2260997,92926920,,6721,36,8,17,12.5
2260997,92926920,,6720,36,8,17,12.5
2261825,92955000,,6064,99,8,17,14.2
2261825,92955000,,4397,127,8,17,11.5
2265693,112016280,,5168,24,36,268,4.9
2265693,112016280,,5171,24,36,268,4.9
2265755,85680600,148297,6528,75,1,2,18.5
2270730,111405840,,6512,71,11,133,11.55
2271175,113233260,63386,6830,71,36,241,6
2271175,113233260,63386,5553,140,36,241,12.5
2272555,93439500,,6689,36,8,107,10
2272555,93439500,,6632,148,8,107,12.5
2274400,114094140,161333,3966,55,36,47,21.5
2274400,114094140,161333,4481,84,36,47,19.7
2274658,112209300,124343,1661,92,11,133,20.5
2274658,112209300,124343,832,68,11,133,19.4
2275248,114285720,161337,6002,71,36,241,3.9
2275248,114285720,161337,6818,71,36,241,3.9
2275995,87215160,161166,6642,148,1,2,6.25
2275995,87215160,161166,6641,148,1,2,6.25
2282788,116162340,,6604,99,36,268,14.9
2284950,102626880,109694,6289,75,28,175,18.7
2288360,115467300,69451,6556,146,11,100,19.9
2291316,105359580,94743,8540,110,5,277,8
2291316,105359580,94743,5446,94,5,277,10
2291944,105448500,,6530,75,1,2,18.7
2299680,107111280,,5536,140,1,2,14.6
2299680,107111280,,6862,71,1,2,8.2
2302139,91372620,,8474,99,1,2,11.8
2302139,91372620,,5748,99,1,2,6
2302139,91372620,,5978,75,1,2,18.5
2302139,91372620,,3669,24,1,2,3.5
2302544,107697120,18700,6514,134,5,43,14.7
2307612,108836280,,6812,71,1,2,16.5
2307965,78680820,,6529,75,8,258,18.5
2308694,79025280,54138,5507,75,8,162,12
2309329,109254360,,7080,109,5,189,14.5
2310276,92583060,55039,6684,36,1,2,9
2311405,109766220,4007,6226,131,5,43,16.8
2317998,86104140,,2607,82,8,56,7.9
2317998,86104140,,5996,71,8,56,8
2317998,86104140,,5258,76,8,56,18.5
2318296,110985660,8012,6949,91,1,178,5.8
2318296,110985660,8012,8556,91,1,178,6.5
2318296,110985660,8012,8523,91,1,178,1
2318296,110985660,8012,6973,91,1,178,14.2
2318296,110985660,8012,6073,92,1,178,19
2319059,111089160,157498,6556,146,1,99,10
2319841,98361360,138179,6213,99,8,116,10
2319841,98361360,138179,6604,99,8,116,10
2321211,111328380,,6525,75,5,43,18.9
2322655,98814960,,5978,75,8,151,18.7
2322702,111600960,,2068,146,5,277,12
2324152,99149280,,5772,28,8,284,4.6
2330172,113234280,121364,3527,28,5,68,7.5
2330172,113234280,121364,8569,46,5,68,8.3
2334423,93362820,,4364,127,8,222,14.6
2336519,114801480,79517,8444,91,1,49,14.5
2336519,114801480,79517,841,69,1,49,5.5
2336772,93544800,,277,36,8,17,15
2350316,115563120,,5650,76,28,152,15.5
2350316,115563120,,1693,36,28,152,10
2350316,115563120,,5170,24,28,152,4.9
2350956,104855400,64062,1143,92,8,56,17.7
2351584,115834620,,1856,146,28,228,26.2
2354643,116791380,103149,6438,92,28,228,19.9
2361149,99763740,,4403,69,1,2,2.72
2364651,100989900,,6496,163,1,2,12
2364651,100989900,,6289,75,1,2,12
2366398,101740380,,6213,99,1,2,10
2366398,101740380,,2277,44,1,2,4.6
2367814,110723340,,6506,71,8,151,16.5
2367939,110746140,,6861,71,8,222,8.5
2368258,110975460,,6870,71,8,151,6
2368258,110975460,,1674,75,8,151,13.5
2369400,103548900,124245,4074,92,1,2,23.7
2369400,103548900,124245,6974,91,1,2,17.7
2376760,107348760,68496,1754,91,1,2,24.7
2376760,107348760,68496,7017,91,1,2,14.7
2376760,107348760,68496,5772,28,1,2,4.6
2376760,107348760,68496,6861,71,1,2,8.2
2376760,107348760,68496,2404,85,1,2,25.8
2376760,107348760,68496,1156,91,1,2,23.7
2376760,107348760,68496,1222,91,1,2,11.6
2376760,107348760,68496,838,68,1,2,10.6
